trinID,neglogpval
TRINITY_DN46909_c0_g1_TRINITY_DN46909_c0_g1_i1_g.23906_m.23906,0.838724586
TRINITY_DN46909_c1_g1_TRINITY_DN46909_c1_g1_i1_g.23907_m.23907,0.744160653
TRINITY_DN46909_c2_g1_TRINITY_DN46909_c2_g1_i4_g.23913_m.23913,0.017745769
TRINITY_DN46909_c2_g2_TRINITY_DN46909_c2_g2_i1_g.23910_m.23910,0.796443103
TRINITY_DN46911_c0_g1_TRINITY_DN46911_c0_g1_i1_g.23920_m.23920,0.009560093
TRINITY_DN46912_c1_g1_TRINITY_DN46912_c1_g1_i1_g.23919_m.23919,0.212998783
TRINITY_DN46913_c2_g5_TRINITY_DN46913_c2_g5_i1_g.23922_m.23922,0.019131751
TRINITY_DN46916_c1_g1_TRINITY_DN46916_c1_g1_i1_g.23925_m.23925,0.192087022
TRINITY_DN46917_c2_g3_TRINITY_DN46917_c2_g3_i1_g.23924_m.23924,0.523134593
TRINITY_DN46919_c3_g6_TRINITY_DN46919_c3_g6_i1_g.23929_m.23929,0.28638861
TRINITY_DN46921_c0_g1_TRINITY_DN46921_c0_g1_i1_g.23934_m.23934,0.306981049
TRINITY_DN46922_c0_g1_TRINITY_DN46922_c0_g1_i1_g.23930_m.23930,0.893254542
TRINITY_DN46922_c2_g2_TRINITY_DN46922_c2_g2_i2_g.23932_m.23932,0.340643946
TRINITY_DN46924_c3_g1_TRINITY_DN46924_c3_g1_i1_g.23942_m.23942,0.809106856
TRINITY_DN46925_c1_g1_TRINITY_DN46925_c1_g1_i1_g.23969_m.23969,0.617819461
TRINITY_DN46926_c2_g2_TRINITY_DN46926_c2_g2_i2_g.23944_m.23944,0.197004701
TRINITY_DN46927_c2_g1_TRINITY_DN46927_c2_g1_i8_g.23966_m.23966,0.038465981
TRINITY_DN46927_c2_g2_TRINITY_DN46927_c2_g2_i2_g.23961_m.23961,0.434953948
TRINITY_DN46928_c3_g1_TRINITY_DN46928_c3_g1_i2_g.23970_m.23970,0.014319597
TRINITY_DN46930_c0_g1_TRINITY_DN46930_c0_g1_i3_g.23977_m.23977,0.30423912
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,2.406728163
TRINITY_DN46931_c7_g1_TRINITY_DN46931_c7_g1_i3_g.23972_m.23972,3.61414121
TRINITY_DN46932_c1_g2_TRINITY_DN46932_c1_g2_i1_g.23986_m.23986,0.628875136
TRINITY_DN46933_c2_g1_TRINITY_DN46933_c2_g1_i1_g.23988_m.23988,0.936769864
TRINITY_DN46934_c0_g1_TRINITY_DN46934_c0_g1_i10_g.23990_m.23990,0.088324918
TRINITY_DN46935_c0_g1_TRINITY_DN46935_c0_g1_i1_g.23991_m.23991,0.292942097
TRINITY_DN46936_c0_g1_TRINITY_DN46936_c0_g1_i5_g.23997_m.23997,0.074485618
TRINITY_DN46936_c0_g2_TRINITY_DN46936_c0_g2_i3_g.23999_m.23999,0.493524373
TRINITY_DN46936_c0_g3_TRINITY_DN46936_c0_g3_i3_g.24005_m.24005,0.135155918
TRINITY_DN46937_c0_g2_TRINITY_DN46937_c0_g2_i2_g.24013_m.24013,0.187146874
TRINITY_DN46938_c0_g2_TRINITY_DN46938_c0_g2_i1_g.24006_m.24006,0.300882259
TRINITY_DN46938_c1_g1_TRINITY_DN46938_c1_g1_i1_g.24007_m.24007,1.082585108
TRINITY_DN46940_c0_g1_TRINITY_DN46940_c0_g1_i3_g.24018_m.24018,0.006568424
TRINITY_DN46941_c1_g2_TRINITY_DN46941_c1_g2_i2_g.24026_m.24026,0.313012333
TRINITY_DN46943_c2_g1_TRINITY_DN46943_c2_g1_i1_g.24022_m.24022,0.183901387
TRINITY_DN46944_c4_g2_TRINITY_DN46944_c4_g2_i3_g.24029_m.24029,0.695406137
TRINITY_DN46945_c2_g2_TRINITY_DN46945_c2_g2_i1_g.24036_m.24036,0.277792088
TRINITY_DN46945_c3_g1_TRINITY_DN46945_c3_g1_i2_g.24038_m.24038,0.541758181
TRINITY_DN46946_c0_g1_TRINITY_DN46946_c0_g1_i1_g.24049_m.24049,0.907675455
TRINITY_DN46947_c1_g2_TRINITY_DN46947_c1_g2_i1_g.24057_m.24057,0.900089233
TRINITY_DN46948_c0_g3_TRINITY_DN46948_c0_g3_i3_g.24072_m.24072,1.332236635
TRINITY_DN46949_c1_g1_TRINITY_DN46949_c1_g1_i1_g.24063_m.24063,0.753410071
TRINITY_DN46950_c0_g1_TRINITY_DN46950_c0_g1_i2_g.24065_m.24065,0.148778021
TRINITY_DN46950_c1_g1_TRINITY_DN46950_c1_g1_i1_g.24067_m.24067,0.406171886
TRINITY_DN46951_c1_g1_TRINITY_DN46951_c1_g1_i4_g.24092_m.24092,0.14247336
TRINITY_DN46953_c2_g4_TRINITY_DN46953_c2_g4_i1_g.24079_m.24079,0.726239384
TRINITY_DN46954_c3_g2_TRINITY_DN46954_c3_g2_i2_g.24083_m.24083,1.709638436
TRINITY_DN46956_c3_g2_TRINITY_DN46956_c3_g2_i1_g.24097_m.24097,2.906172511
TRINITY_DN46957_c0_g1_TRINITY_DN46957_c0_g1_i7_g.24096_m.24096,0.015783693
TRINITY_DN46958_c0_g1_TRINITY_DN46958_c0_g1_i1_g.24103_m.24103,0.138909457
TRINITY_DN46959_c1_g1_TRINITY_DN46959_c1_g1_i1_g.24098_m.24098,0.155954157
TRINITY_DN46959_c2_g4_TRINITY_DN46959_c2_g4_i1_g.24100_m.24100,0.561210599
TRINITY_DN46960_c2_g2_TRINITY_DN46960_c2_g2_i1_g.24106_m.24106,0.223580843
TRINITY_DN46961_c4_g1_TRINITY_DN46961_c4_g1_i1_g.24105_m.24105,0.253850562
TRINITY_DN46963_c1_g1_TRINITY_DN46963_c1_g1_i3_g.24126_m.24126,1.968108527
TRINITY_DN46965_c0_g6_TRINITY_DN46965_c0_g6_i1_g.24112_m.24112,0.871492519
TRINITY_DN46965_c1_g1_TRINITY_DN46965_c1_g1_i1_g.24113_m.24113,0.450451472
TRINITY_DN46966_c0_g1_TRINITY_DN46966_c0_g1_i1_g.24117_m.24117,0.451695811
TRINITY_DN46967_c1_g1_TRINITY_DN46967_c1_g1_i2_g.24149_m.24149,0.970635375
TRINITY_DN46968_c1_g1_TRINITY_DN46968_c1_g1_i1_g.24145_m.24145,0.198249252
TRINITY_DN46969_c0_g1_TRINITY_DN46969_c0_g1_i1_g.24165_m.24165,0.655976507
TRINITY_DN46971_c0_g2_TRINITY_DN46971_c0_g2_i6_g.24168_m.24168,0.173656413
TRINITY_DN46972_c0_g2_TRINITY_DN46972_c0_g2_i1_g.24170_m.24170,0.387001786
TRINITY_DN46973_c5_g1_TRINITY_DN46973_c5_g1_i1_g.24197_m.24197,0.444438012
TRINITY_DN46975_c3_g2_TRINITY_DN46975_c3_g2_i1_g.24205_m.24205,0.091253517
TRINITY_DN46976_c1_g1_TRINITY_DN46976_c1_g1_i4_g.24214_m.24214,1.822757268
TRINITY_DN46977_c2_g1_TRINITY_DN46977_c2_g1_i9_g.24207_m.24207,0.063236325
TRINITY_DN46977_c3_g1_TRINITY_DN46977_c3_g1_i6_g.24213_m.24213,0.19064658
TRINITY_DN46978_c3_g1_TRINITY_DN46978_c3_g1_i3_g.24215_m.24215,0.202628845
TRINITY_DN46979_c1_g1_TRINITY_DN46979_c1_g1_i3_g.24222_m.24222,0.06586969
TRINITY_DN46979_c1_g2_TRINITY_DN46979_c1_g2_i2_g.24223_m.24223,0.12836602
TRINITY_DN46980_c1_g2_TRINITY_DN46980_c1_g2_i2_g.24218_m.24218,0.368275832
TRINITY_DN46981_c0_g2_TRINITY_DN46981_c0_g2_i1_g.24225_m.24225,0.992951669
TRINITY_DN46982_c4_g1_TRINITY_DN46982_c4_g1_i1_g.24226_m.24226,0.257921374
TRINITY_DN46983_c1_g2_TRINITY_DN46983_c1_g2_i1_g.24230_m.24230,0.705656221
TRINITY_DN46984_c1_g2_TRINITY_DN46984_c1_g2_i1_g.24227_m.24227,0.383178364
TRINITY_DN46984_c2_g1_TRINITY_DN46984_c2_g1_i2_g.24228_m.24228,0.039674876
TRINITY_DN46988_c1_g4_TRINITY_DN46988_c1_g4_i1_g.24238_m.24238,0.64463212
TRINITY_DN46990_c2_g1_TRINITY_DN46990_c2_g1_i1_g.24234_m.24234,0.714439777
TRINITY_DN46990_c4_g2_TRINITY_DN46990_c4_g2_i1_g.24235_m.24235,0.581649139
TRINITY_DN46991_c1_g1_TRINITY_DN46991_c1_g1_i2_g.24244_m.24244,0.225380923
TRINITY_DN46991_c1_g2_TRINITY_DN46991_c1_g2_i3_g.24245_m.24245,0.596462222
TRINITY_DN46992_c1_g3_TRINITY_DN46992_c1_g3_i1_g.24242_m.24242,0.256345796
TRINITY_DN46992_c2_g1_TRINITY_DN46992_c2_g1_i1_g.24243_m.24243,0.004550467
TRINITY_DN46993_c0_g1_TRINITY_DN46993_c0_g1_i2_g.24247_m.24247,0.307325609
TRINITY_DN46996_c3_g1_TRINITY_DN46996_c3_g1_i1_g.24248_m.24248,0.013585442
TRINITY_DN46996_c4_g1_TRINITY_DN46996_c4_g1_i1_g.24250_m.24250,1.266775043
TRINITY_DN46997_c1_g3_TRINITY_DN46997_c1_g3_i1_g.24252_m.24252,0.671437494
TRINITY_DN46998_c1_g1_TRINITY_DN46998_c1_g1_i5_g.24256_m.24256,0.08631174
TRINITY_DN47002_c0_g1_TRINITY_DN47002_c0_g1_i1_g.24260_m.24260,1.116557804
TRINITY_DN47002_c1_g3_TRINITY_DN47002_c1_g3_i1_g.24262_m.24262,0.094886806
TRINITY_DN47003_c4_g2_TRINITY_DN47003_c4_g2_i5_g.24266_m.24266,0.413897686
TRINITY_DN47004_c6_g1_TRINITY_DN47004_c6_g1_i3_g.24270_m.24270,0.246029763
TRINITY_DN47004_c6_g2_TRINITY_DN47004_c6_g2_i1_g.24269_m.24269,0.066736103
TRINITY_DN47004_c7_g2_TRINITY_DN47004_c7_g2_i2_g.24271_m.24271,0.241376768
TRINITY_DN47005_c4_g4_TRINITY_DN47005_c4_g4_i1_g.24273_m.24273,0.949417986
TRINITY_DN47006_c2_g4_TRINITY_DN47006_c2_g4_i3_g.24274_m.24274,0.222467411
TRINITY_DN47006_c2_g9_TRINITY_DN47006_c2_g9_i1_g.24275_m.24275,0.516220302
TRINITY_DN47007_c0_g1_TRINITY_DN47007_c0_g1_i7_g.24287_m.24287,0.226581035
TRINITY_DN47008_c1_g1_TRINITY_DN47008_c1_g1_i2_g.24278_m.24278,0.853270284
TRINITY_DN47008_c1_g3_TRINITY_DN47008_c1_g3_i1_g.24277_m.24277,0.354564706
TRINITY_DN47009_c0_g3_TRINITY_DN47009_c0_g3_i1_g.24280_m.24280,0.558432014
TRINITY_DN47010_c1_g1_TRINITY_DN47010_c1_g1_i2_g.24290_m.24290,0.038457888
TRINITY_DN47011_c0_g1_TRINITY_DN47011_c0_g1_i4_g.24296_m.24296,2.12114047
TRINITY_DN47013_c3_g3_TRINITY_DN47013_c3_g3_i2_g.24299_m.24299,0.466583189
TRINITY_DN47016_c1_g7_TRINITY_DN47016_c1_g7_i1_g.24311_m.24311,0.031704031
TRINITY_DN47016_c2_g1_TRINITY_DN47016_c2_g1_i10_g.24315_m.24315,0.034108926
TRINITY_DN47017_c0_g3_TRINITY_DN47017_c0_g3_i1_g.24305_m.24305,0.285406401
TRINITY_DN47019_c4_g1_TRINITY_DN47019_c4_g1_i1_g.24320_m.24320,0.435495002
TRINITY_DN47021_c4_g1_TRINITY_DN47021_c4_g1_i1_g.24325_m.24325,1.785532964
TRINITY_DN47022_c0_g1_TRINITY_DN47022_c0_g1_i1_g.24329_m.24329,0.293323653
TRINITY_DN47023_c5_g1_TRINITY_DN47023_c5_g1_i2_g.24330_m.24330,2.10475408
TRINITY_DN47025_c1_g1_TRINITY_DN47025_c1_g1_i1_g.24332_m.24332,0.825176655
TRINITY_DN47026_c4_g1_TRINITY_DN47026_c4_g1_i1_g.24331_m.24331,0.47196031
TRINITY_DN47029_c1_g3_TRINITY_DN47029_c1_g3_i1_g.24392_m.24392,0.362474412
TRINITY_DN47030_c1_g1_TRINITY_DN47030_c1_g1_i1_g.24398_m.24398,1.0163145
TRINITY_DN47030_c2_g2_TRINITY_DN47030_c2_g2_i9_g.24399_m.24399,0.109835842
TRINITY_DN47031_c4_g2_TRINITY_DN47031_c4_g2_i1_g.24393_m.24393,0.457457803
TRINITY_DN47032_c3_g1_TRINITY_DN47032_c3_g1_i1_g.24394_m.24394,0.346422091
TRINITY_DN47033_c2_g2_TRINITY_DN47033_c2_g2_i6_g.24397_m.24397,1.61655676
TRINITY_DN47034_c4_g3_TRINITY_DN47034_c4_g3_i2_g.24401_m.24401,0.036990094
TRINITY_DN47035_c3_g2_TRINITY_DN47035_c3_g2_i2_g.24403_m.24403,1.20984769
TRINITY_DN47036_c0_g1_TRINITY_DN47036_c0_g1_i1_g.24423_m.24423,0.144940265
TRINITY_DN47037_c4_g3_TRINITY_DN47037_c4_g3_i1_g.24418_m.24418,0.248941453
TRINITY_DN47038_c2_g1_TRINITY_DN47038_c2_g1_i2_g.24419_m.24419,0.020621597
TRINITY_DN47039_c2_g1_TRINITY_DN47039_c2_g1_i1_g.24421_m.24421,0.150483681
TRINITY_DN47040_c2_g3_TRINITY_DN47040_c2_g3_i1_g.24427_m.24427,0.255366539
TRINITY_DN47043_c0_g2_TRINITY_DN47043_c0_g2_i1_g.24429_m.24429,0.02582111
TRINITY_DN47046_c2_g3_TRINITY_DN47046_c2_g3_i1_g.24435_m.24435,0.377224409
TRINITY_DN47047_c0_g1_TRINITY_DN47047_c0_g1_i8_g.24437_m.24437,0.079220385
TRINITY_DN47048_c0_g1_TRINITY_DN47048_c0_g1_i4_g.24438_m.24438,1.401467246
TRINITY_DN47050_c3_g1_TRINITY_DN47050_c3_g1_i2_g.24439_m.24439,0.117806636
TRINITY_DN47052_c2_g1_TRINITY_DN47052_c2_g1_i4_g.24443_m.24443,0.353383502
TRINITY_DN47053_c2_g1_TRINITY_DN47053_c2_g1_i1_g.24440_m.24440,0.346834526
TRINITY_DN47053_c6_g1_TRINITY_DN47053_c6_g1_i1_g.24441_m.24441,0.686296411
TRINITY_DN47054_c0_g2_TRINITY_DN47054_c0_g2_i1_g.24445_m.24445,0.018978345
TRINITY_DN47056_c3_g1_TRINITY_DN47056_c3_g1_i1_g.24449_m.24449,0.048264414
TRINITY_DN47057_c0_g2_TRINITY_DN47057_c0_g2_i1_g.24446_m.24446,0.454080162
TRINITY_DN47057_c0_g4_TRINITY_DN47057_c0_g4_i1_g.24448_m.24448,3.970149542
TRINITY_DN47061_c1_g2_TRINITY_DN47061_c1_g2_i4_g.24454_m.24454,1.390340226
TRINITY_DN47063_c2_g2_TRINITY_DN47063_c2_g2_i1_g.24459_m.24459,2.768604455
TRINITY_DN47063_c2_g3_TRINITY_DN47063_c2_g3_i2_g.24461_m.24461,1.720917104
TRINITY_DN47064_c2_g6_TRINITY_DN47064_c2_g6_i1_g.24458_m.24458,0.003350594
TRINITY_DN47065_c0_g1_TRINITY_DN47065_c0_g1_i1_g.24462_m.24462,0.285283616
TRINITY_DN47065_c2_g1_TRINITY_DN47065_c2_g1_i1_g.24463_m.24463,0.900287277
TRINITY_DN47067_c1_g2_TRINITY_DN47067_c1_g2_i1_g.24464_m.24464,0.327551525
TRINITY_DN47068_c1_g1_TRINITY_DN47068_c1_g1_i2_g.24473_m.24473,0.203011592
TRINITY_DN47068_c1_g2_TRINITY_DN47068_c1_g2_i1_g.24472_m.24472,0.718848325
TRINITY_DN47068_c2_g1_TRINITY_DN47068_c2_g1_i2_g.24474_m.24474,0.392103591
TRINITY_DN47069_c0_g2_TRINITY_DN47069_c0_g2_i4_g.24469_m.24469,0.32322881
TRINITY_DN47069_c0_g3_TRINITY_DN47069_c0_g3_i1_g.24470_m.24470,0.386975857
TRINITY_DN4707_c0_g1_TRINITY_DN4707_c0_g1_i1_g.413_m.413,0.168764296
TRINITY_DN47070_c1_g2_TRINITY_DN47070_c1_g2_i1_g.24476_m.24476,1.462154675
TRINITY_DN47071_c0_g1_TRINITY_DN47071_c0_g1_i7_g.24478_m.24478,0.881425961
TRINITY_DN47075_c2_g1_TRINITY_DN47075_c2_g1_i1_g.24480_m.24480,2.486010099
TRINITY_DN47075_c4_g1_TRINITY_DN47075_c4_g1_i2_g.24483_m.24483,1.914798754
TRINITY_DN47076_c0_g2_TRINITY_DN47076_c0_g2_i1_g.24490_m.24490,0.903767269
TRINITY_DN47076_c0_g3_TRINITY_DN47076_c0_g3_i1_g.24495_m.24495,0.516563655
TRINITY_DN47077_c1_g1_TRINITY_DN47077_c1_g1_i2_g.24500_m.24500,0.2878508
TRINITY_DN47078_c1_g1_TRINITY_DN47078_c1_g1_i3_g.24496_m.24496,0.123791163
TRINITY_DN47079_c4_g2_TRINITY_DN47079_c4_g2_i2_g.24515_m.24515,0.592745178
TRINITY_DN47080_c1_g1_TRINITY_DN47080_c1_g1_i3_g.24517_m.24517,0.055833936
TRINITY_DN47080_c2_g1_TRINITY_DN47080_c2_g1_i1_g.24518_m.24518,0.45369419
TRINITY_DN47081_c3_g1_TRINITY_DN47081_c3_g1_i1_g.24521_m.24521,0.342645933
TRINITY_DN47081_c5_g3_TRINITY_DN47081_c5_g3_i3_g.24522_m.24522,0.042902234
TRINITY_DN47082_c1_g2_TRINITY_DN47082_c1_g2_i1_g.24520_m.24520,0.281474267
TRINITY_DN47084_c1_g2_TRINITY_DN47084_c1_g2_i2_g.24527_m.24527,0.725619121
TRINITY_DN47086_c2_g1_TRINITY_DN47086_c2_g1_i3_g.24530_m.24530,0.375798627
TRINITY_DN47086_c2_g2_TRINITY_DN47086_c2_g2_i2_g.24529_m.24529,0.666670912
TRINITY_DN47086_c2_g3_TRINITY_DN47086_c2_g3_i1_g.24533_m.24533,0.436895081
TRINITY_DN47087_c2_g1_TRINITY_DN47087_c2_g1_i2_g.24540_m.24540,0.059030681
TRINITY_DN47087_c2_g3_TRINITY_DN47087_c2_g3_i5_g.24536_m.24536,0.31996199
TRINITY_DN47087_c2_g4_TRINITY_DN47087_c2_g4_i1_g.24535_m.24535,0.023037236
TRINITY_DN47088_c6_g3_TRINITY_DN47088_c6_g3_i1_g.24541_m.24541,0.0098629
TRINITY_DN47090_c2_g1_TRINITY_DN47090_c2_g1_i2_g.24542_m.24542,0.200994571
TRINITY_DN47090_c3_g1_TRINITY_DN47090_c3_g1_i1_g.24543_m.24543,1.195298903
TRINITY_DN47090_c3_g2_TRINITY_DN47090_c3_g2_i1_g.24544_m.24544,0.105611644
TRINITY_DN47091_c1_g1_TRINITY_DN47091_c1_g1_i1_g.24550_m.24550,0.935405422
TRINITY_DN47092_c2_g1_TRINITY_DN47092_c2_g1_i7_g.24552_m.24552,0.720340217
TRINITY_DN47093_c0_g1_TRINITY_DN47093_c0_g1_i5_g.24557_m.24557,0.315757145
TRINITY_DN47095_c4_g1_TRINITY_DN47095_c4_g1_i1_g.24558_m.24558,0.559950362
TRINITY_DN47096_c0_g1_TRINITY_DN47096_c0_g1_i8_g.24577_m.24577,3.41082347
TRINITY_DN47096_c0_g2_TRINITY_DN47096_c0_g2_i4_g.24570_m.24570,2.572735759
TRINITY_DN47097_c0_g1_TRINITY_DN47097_c0_g1_i1_g.24562_m.24562,0.199230349
TRINITY_DN47097_c0_g2_TRINITY_DN47097_c0_g2_i1_g.24563_m.24563,0.028183418
TRINITY_DN4710_c0_g1_TRINITY_DN4710_c0_g1_i1_g.414_m.414,3.416106259
TRINITY_DN47100_c4_g1_TRINITY_DN47100_c4_g1_i1_g.24578_m.24578,0.288296348
TRINITY_DN47102_c1_g1_TRINITY_DN47102_c1_g1_i3_g.24581_m.24581,0.032623482
TRINITY_DN47103_c1_g4_TRINITY_DN47103_c1_g4_i1_g.24582_m.24582,0.160272691
TRINITY_DN47105_c2_g1_TRINITY_DN47105_c2_g1_i3_g.24588_m.24588,0.545281186
TRINITY_DN47106_c0_g2_TRINITY_DN47106_c0_g2_i3_g.24584_m.24584,0.939961204
TRINITY_DN47109_c0_g2_TRINITY_DN47109_c0_g2_i1_g.24606_m.24606,0.068448045
TRINITY_DN47112_c1_g1_TRINITY_DN47112_c1_g1_i1_g.24608_m.24608,1.089033908
TRINITY_DN47112_c1_g3_TRINITY_DN47112_c1_g3_i1_g.24610_m.24610,0.625805592
TRINITY_DN47113_c3_g1_TRINITY_DN47113_c3_g1_i4_g.24615_m.24615,0.105624242
TRINITY_DN47114_c1_g1_TRINITY_DN47114_c1_g1_i1_g.24617_m.24617,0.052719298
TRINITY_DN47114_c5_g1_TRINITY_DN47114_c5_g1_i2_g.24619_m.24619,0.657579522
TRINITY_DN47115_c0_g1_TRINITY_DN47115_c0_g1_i2_g.24631_m.24631,0.041954248
TRINITY_DN47116_c1_g1_TRINITY_DN47116_c1_g1_i1_g.24621_m.24621,0.121863495
TRINITY_DN47116_c3_g6_TRINITY_DN47116_c3_g6_i1_g.24623_m.24623,0.381601225
TRINITY_DN47116_c4_g1_TRINITY_DN47116_c4_g1_i2_g.24624_m.24624,0.333572289
TRINITY_DN47117_c5_g4_TRINITY_DN47117_c5_g4_i1_g.24625_m.24625,0.142711145
TRINITY_DN47120_c1_g1_TRINITY_DN47120_c1_g1_i1_g.24637_m.24637,0.331467504
TRINITY_DN47121_c2_g1_TRINITY_DN47121_c2_g1_i2_g.24641_m.24641,1.652020765
TRINITY_DN47123_c1_g3_TRINITY_DN47123_c1_g3_i2_g.24656_m.24656,0.081493311
TRINITY_DN47124_c2_g3_TRINITY_DN47124_c2_g3_i1_g.24646_m.24646,0.045946053
TRINITY_DN47125_c0_g1_TRINITY_DN47125_c0_g1_i5_g.24647_m.24647,2.465642775
TRINITY_DN47126_c1_g1_TRINITY_DN47126_c1_g1_i2_g.24651_m.24651,0.51764513
TRINITY_DN47126_c1_g2_TRINITY_DN47126_c1_g2_i1_g.24650_m.24650,0.243127898
TRINITY_DN47127_c0_g1_TRINITY_DN47127_c0_g1_i3_g.24653_m.24653,0.869270508
TRINITY_DN47129_c0_g1_TRINITY_DN47129_c0_g1_i2_g.24668_m.24668,0.297888079
TRINITY_DN47131_c4_g2_TRINITY_DN47131_c4_g2_i2_g.24670_m.24670,0.078174547
TRINITY_DN47131_c4_g4_TRINITY_DN47131_c4_g4_i1_g.24672_m.24672,0.643537577
TRINITY_DN47131_c4_g6_TRINITY_DN47131_c4_g6_i1_g.24673_m.24673,0.1536696
TRINITY_DN47133_c2_g2_TRINITY_DN47133_c2_g2_i1_g.24674_m.24674,0.265677034
TRINITY_DN47133_c2_g5_TRINITY_DN47133_c2_g5_i1_g.24675_m.24675,0.301170669
TRINITY_DN47133_c3_g1_TRINITY_DN47133_c3_g1_i1_g.24676_m.24676,1.757438902
TRINITY_DN47137_c1_g1_TRINITY_DN47137_c1_g1_i2_g.24680_m.24680,0.951354289
TRINITY_DN47138_c0_g3_TRINITY_DN47138_c0_g3_i2_g.24692_m.24692,0.317552254
TRINITY_DN47139_c0_g1_TRINITY_DN47139_c0_g1_i1_g.24693_m.24693,0.487973966
TRINITY_DN47141_c3_g3_TRINITY_DN47141_c3_g3_i1_g.24709_m.24709,0.116302981
TRINITY_DN47141_c3_g5_TRINITY_DN47141_c3_g5_i1_g.24710_m.24710,0.950255436
TRINITY_DN47142_c0_g2_TRINITY_DN47142_c0_g2_i1_g.24712_m.24712,0.013201637
TRINITY_DN47145_c0_g1_TRINITY_DN47145_c0_g1_i1_g.24713_m.24713,0.975996849
TRINITY_DN47146_c2_g3_TRINITY_DN47146_c2_g3_i1_g.24735_m.24735,0.202896397
TRINITY_DN47146_c2_g4_TRINITY_DN47146_c2_g4_i1_g.24736_m.24736,0.102685185
TRINITY_DN47148_c0_g1_TRINITY_DN47148_c0_g1_i3_g.24744_m.24744,0.322559157
TRINITY_DN47149_c1_g1_TRINITY_DN47149_c1_g1_i1_g.24743_m.24743,0.198879601
TRINITY_DN47150_c0_g1_TRINITY_DN47150_c0_g1_i2_g.24755_m.24755,2.312378341
TRINITY_DN47150_c1_g2_TRINITY_DN47150_c1_g2_i2_g.24757_m.24757,2.357465689
TRINITY_DN47152_c0_g1_TRINITY_DN47152_c0_g1_i1_g.24746_m.24746,0.517788053
TRINITY_DN47152_c1_g1_TRINITY_DN47152_c1_g1_i5_g.24752_m.24752,0.070626688
TRINITY_DN47154_c1_g1_TRINITY_DN47154_c1_g1_i1_g.24780_m.24780,0.115032569
TRINITY_DN47155_c0_g2_TRINITY_DN47155_c0_g2_i1_g.24759_m.24759,0.165601969
TRINITY_DN47155_c0_g3_TRINITY_DN47155_c0_g3_i3_g.24762_m.24762,0.44170222
TRINITY_DN47155_c1_g1_TRINITY_DN47155_c1_g1_i1_g.24765_m.24765,0.346009165
TRINITY_DN47156_c2_g2_TRINITY_DN47156_c2_g2_i4_g.24771_m.24771,0.043895967
TRINITY_DN47157_c1_g4_TRINITY_DN47157_c1_g4_i1_g.24772_m.24772,3.281102444
TRINITY_DN47158_c0_g2_TRINITY_DN47158_c0_g2_i1_g.24774_m.24774,1.814263434
TRINITY_DN47159_c0_g1_TRINITY_DN47159_c0_g1_i1_g.24776_m.24776,0.658540931
TRINITY_DN47159_c7_g2_TRINITY_DN47159_c7_g2_i1_g.24777_m.24777,0.668819677
TRINITY_DN47161_c1_g1_TRINITY_DN47161_c1_g1_i1_g.24800_m.24800,0.225189427
TRINITY_DN47162_c1_g1_TRINITY_DN47162_c1_g1_i3_g.24802_m.24802,0.677770169
TRINITY_DN47163_c1_g1_TRINITY_DN47163_c1_g1_i2_g.24803_m.24803,0.055553579
TRINITY_DN47164_c1_g3_TRINITY_DN47164_c1_g3_i2_g.24831_m.24831,0.513866495
TRINITY_DN47165_c2_g1_TRINITY_DN47165_c2_g1_i5_g.24825_m.24825,0.137307989
TRINITY_DN47165_c2_g3_TRINITY_DN47165_c2_g3_i2_g.24824_m.24824,1.653015708
TRINITY_DN47166_c0_g1_TRINITY_DN47166_c0_g1_i3_g.24837_m.24837,0.35678124
TRINITY_DN47167_c1_g1_TRINITY_DN47167_c1_g1_i2_g.24843_m.24843,1.011807793
TRINITY_DN47167_c1_g2_TRINITY_DN47167_c1_g2_i3_g.24847_m.24847,1.259904711
TRINITY_DN47168_c0_g1_TRINITY_DN47168_c0_g1_i2_g.24850_m.24850,0.365254957
TRINITY_DN47168_c0_g2_TRINITY_DN47168_c0_g2_i2_g.24865_m.24865,1.164387102
TRINITY_DN47171_c3_g1_TRINITY_DN47171_c3_g1_i1_g.24885_m.24885,0.44965503
TRINITY_DN47172_c1_g1_TRINITY_DN47172_c1_g1_i1_g.24869_m.24869,0.332063367
TRINITY_DN47172_c2_g1_TRINITY_DN47172_c2_g1_i4_g.24878_m.24878,0.641642016
TRINITY_DN47172_c2_g2_TRINITY_DN47172_c2_g2_i3_g.24874_m.24874,0.128070895
TRINITY_DN47173_c1_g1_TRINITY_DN47173_c1_g1_i4_g.24895_m.24895,0.67296567
TRINITY_DN47173_c1_g3_TRINITY_DN47173_c1_g3_i1_g.24889_m.24889,0.16383452
TRINITY_DN47176_c2_g1_TRINITY_DN47176_c2_g1_i1_g.24897_m.24897,0.133039641
TRINITY_DN47177_c0_g1_TRINITY_DN47177_c0_g1_i3_g.24905_m.24905,0.007150961
TRINITY_DN47180_c1_g1_TRINITY_DN47180_c1_g1_i3_g.24910_m.24910,0.112368825
TRINITY_DN47182_c0_g1_TRINITY_DN47182_c0_g1_i2_g.24930_m.24930,0.036303374
TRINITY_DN47183_c1_g3_TRINITY_DN47183_c1_g3_i1_g.24924_m.24924,0.568154927
TRINITY_DN47185_c0_g1_TRINITY_DN47185_c0_g1_i2_g.24943_m.24943,0.246532484
